TITLE = "Visualization of the surface solution"
VARIABLES = "x","y","Density","X-Momentum","Y-Momentum","Energy","TKE","Omega","Pressure","Temperature","C<sub>p</sub>","Mach","Entropy","Total_Pressure","MachIs","SoundSpeed","<greek>m</greek>","C<sub>f</sub>_x","C<sub>f</sub>_y","h","y<sup>+</sup>","<greek>m</greek><sub>t</sub>"
ZONE NODES= 347, ELEMENTS= 347, DATAPACKING=POINT, ZONETYPE=FELINESEG
8.262581e-04	2.457741e-03	1.227084e+01	0.000000e+00	0.000000e+00	2.330264e+06	1.000000e-10	1.194328e+11	1.046289e+06	2.970444e+02	3.993149e-01	0.000000e+00	2.920444e+03	1.046289e+06	2.490381e-01	3.514980e+02	1.831897e-05	4.323504e-03	6.525173e-03	-1.360472e+03	5.760075e-01	1.027455e-20	
9.226627e-04	2.596221e-03	1.206924e+01	0.000000e+00	0.000000e+00	2.278186e+06	1.000000e-10	1.208642e+11	1.022905e+06	2.952565e+02	1.975973e-01	0.000000e+00	2.921339e+03	1.022905e+06	1.764922e-01	3.504386e+02	1.823385e-05	4.821122e-03	6.623918e-03	-1.241438e+03	5.871554e-01	9.986084e-21	
1.013708e-03	2.715286e-03	1.188144e+01	0.000000e+00	0.000000e+00	2.230125e+06	1.000000e-10	1.222413e+11	1.001326e+06	2.935962e+02	1.144171e-02	0.000000e+00	2.922236e+03	1.001326e+06	4.276780e-02	3.494519e+02	1.815456e-05	5.307241e-03	6.632290e-03	-1.169410e+03	5.957899e-01	9.719967e-21	
1.100817e-03	2.818855e-03	1.171071e+01	0.000000e+00	0.000000e+00	2.186899e+06	1.000000e-10	1.235351e+11	9.819175e+05	2.921029e+02	-1.559913e-01	0.000000e+00	2.923130e+03	9.819175e+05	1.589288e-01	3.485621e+02	1.808307e-05	5.772521e-03	6.555244e-03	-1.147908e+03	6.021713e-01	9.479951e-21	
1.185645e-03	2.910536e-03	1.155676e+01	0.000000e+00	0.000000e+00	2.148302e+06	1.000000e-10	1.247374e+11	9.645877e+05	2.907700e+02	-3.054894e-01	0.000000e+00	2.924005e+03	9.645877e+05	2.237046e-01	3.477659e+02	1.801912e-05	6.201522e-03	6.385840e-03	-1.183956e+03	6.060338e-01	9.265130e-21	
1.270838e-03	2.993929e-03	1.142286e+01	0.000000e+00	0.000000e+00	2.114993e+06	1.000000e-10	1.258100e+11	9.496320e+05	2.896171e+02	-4.345068e-01	0.000000e+00	2.924811e+03	9.496320e+05	2.681553e-01	3.470758e+02	1.796368e-05	6.561971e-03	6.105865e-03	-1.288905e+03	6.064651e-01	9.079678e-21	
1.359521e-03	3.072327e-03	1.132001e+01	0.000000e+00	0.000000e+00	2.089687e+06	1.000000e-10	1.266563e+11	9.382695e+05	2.887518e+02	-5.325264e-01	0.000000e+00	2.925494e+03	9.382695e+05	2.980294e-01	3.465569e+02	1.792200e-05	6.832914e-03	5.735102e-03	-1.479313e+03	6.036945e-01	8.937732e-21	
1.454919e-03	3.148435e-03	1.125269e+01	0.000000e+00	0.000000e+00	2.073406e+06	1.000000e-10	1.272273e+11	9.309595e+05	2.882161e+02	-5.955876e-01	0.000000e+00	2.926019e+03	9.309595e+05	3.159840e-01	3.462353e+02	1.789617e-05	7.011301e-03	5.314901e-03	-1.742029e+03	5.986070e-01	8.844626e-21	
1.559785e-03	3.224136e-03	1.123590e+01	0.000000e+00	0.000000e+00	2.070029e+06	1.000000e-10	1.274003e+11	9.294430e+05	2.881766e+02	-6.086699e-01	0.000000e+00	2.926360e+03	9.294430e+05	3.196047e-01	3.462116e+02	1.789426e-05	7.131570e-03	4.964006e-03	-2.040040e+03	5.945071e-01	8.819344e-21	
1.676037e-03	3.302346e-03	1.125998e+01	0.000000e+00	0.000000e+00	2.077412e+06	1.000000e-10	1.272646e+11	9.327582e+05	2.885861e+02	-5.800710e-01	0.000000e+00	2.926653e+03	9.327582e+05	3.116453e-01	3.464574e+02	1.791401e-05	7.320263e-03	4.802537e-03	-2.298716e+03	5.967386e-01	8.847565e-21	
