TITLE = "Global index visualization file"
VARIABLES =
   "iSpan"           "x_coord"           "y_coord"           "z_coord"            "radius""Relative Angular Coord ""Delta Angular Coord "         "processor"
         0     -1.24497600E-02     -2.70510864E-02      0.00000000E+00      2.97784788E-02      1.98176359E-03      1.98176359E-03                   2
         0     -1.24497600E-02     -2.50939317E-02      0.00000000E+00      2.80125317E-02      3.93891835E-03      1.95715476E-03                   2
         0     -1.24497600E-02     -2.31751945E-02      0.00000000E+00      2.63075306E-02      5.85765548E-03      1.91873714E-03                   2
         0     -1.24497600E-02     -2.12881429E-02      0.00000000E+00      2.46613372E-02      7.74470713E-03      1.88705165E-03                   2
         0     -1.24497600E-02     -1.94420731E-02      0.00000000E+00      2.30865920E-02      9.59077687E-03      1.84606974E-03                   2
         0     -1.24497600E-02     -1.76442131E-02      0.00000000E+00      2.15943228E-02      1.13886369E-02      1.79786005E-03                   2
         0     -1.24497600E-02     -1.58582134E-02      0.00000000E+00      2.01613357E-02      1.31746366E-02      1.78599969E-03                   2
         0     -1.24497600E-02     -1.40969674E-02      0.00000000E+00      1.88074723E-02      1.49358826E-02      1.76124604E-03                   2
         0     -1.24497600E-02     -1.23350781E-02      0.00000000E+00      1.75257147E-02      1.66977719E-02      1.76188921E-03                   2
         0     -1.24497600E-02     -1.05647149E-02      0.00000000E+00      1.63281881E-02      1.84681351E-02      1.77036321E-03                   2
         0     -1.24497600E-02     -8.83095830E-03      0.00000000E+00      1.52637593E-02      2.02018917E-02      1.73375662E-03                   2
         0     -1.24497600E-02     -7.16355112E-03      0.00000000E+00      1.43635994E-02      2.18692989E-02      1.66740718E-03                   2
         0     -1.24497600E-02     -5.54650180E-03      0.00000000E+00      1.36293876E-02      2.34863482E-02      1.61704932E-03                   2
         0     -1.24497600E-02     -3.95103849E-03      0.00000000E+00      1.30616702E-02      2.50818115E-02      1.59546331E-03                   0
         0     -1.24497600E-02     -2.37493354E-03      0.00000000E+00      1.26742587E-02      2.66579165E-02      1.57610495E-03                   0
         0     -1.24497600E-02     -7.65335698E-04      0.00000000E+00      1.24732619E-02      2.82675143E-02      1.60959784E-03                   0
         0     -1.24497600E-02      8.25149357E-04      0.00000000E+00      1.24770748E-02      2.98579994E-02      1.59048506E-03                   0
         0     -1.24497600E-02      2.38468048E-03      0.00000000E+00      1.26760887E-02      3.14175305E-02      1.55953112E-03                   0
         0     -1.24497600E-02      3.96692100E-03      0.00000000E+00      1.30664833E-02      3.29997710E-02      1.58224053E-03                   0
         0     -1.24497600E-02      5.60064182E-03      0.00000000E+00      1.36515095E-02      3.46334918E-02      1.63372081E-03                   0
         0     -1.24497600E-02      7.23236564E-03      0.00000000E+00      1.43980428E-02      3.62652156E-02      1.63172382E-03                   0
         0     -1.24497600E-02      8.85050243E-03      0.00000000E+00      1.52750750E-02      3.78833524E-02      1.61813680E-03                   0
         0     -1.24497600E-02      1.04861244E-02      0.00000000E+00      1.62774485E-02      3.95189744E-02      1.63562198E-03                   0
         0     -1.24497600E-02      1.21812721E-02      0.00000000E+00      1.74178045E-02      4.12141221E-02      1.69514764E-03                   0
         0     -1.24497600E-02      1.39380079E-02      0.00000000E+00      1.86886219E-02      4.29708579E-02      1.75673589E-03                   0
         0     -1.24497600E-02      1.57162733E-02      0.00000000E+00      2.00498821E-02      4.47491233E-02      1.77826535E-03                   0
         0     -1.24497600E-02      1.75060230E-02      0.00000000E+00      2.14815587E-02      4.65388730E-02      1.78974969E-03                   0
         0     -1.24497600E-02      1.93333632E-02      0.00000000E+00      2.29951181E-02      4.83662132E-02      1.82734017E-03                   0
         0     -1.24497600E-02      2.11902932E-02      0.00000000E+00      2.45769211E-02      5.02231432E-02      1.85693002E-03                   0
         0     -1.24497600E-02      2.30942128E-02      0.00000000E+00      2.62362191E-02      5.21270628E-02      1.90391965E-03                   0
         0     -1.24497600E-02      2.50525763E-02      0.00000000E+00      2.79754911E-02      5.40854263E-02      1.95836349E-03                   0
         0     -1.24497600E-02      2.70384839E-02      0.00000000E+00      2.97670310E-02      5.60713339E-02      1.98590756E-03                   0
         0     -1.24497600E-02      2.90328500E-02      0.00000000E+00      3.15896012E-02      5.80657000E-02      1.99436612E-03                   0

