 $ data = curve2d
 % equalscale = true
 % boundary = true
 
       -0.0100000000       -0.0189151400
       -0.0086800140       -0.0189151400
       -0.0100000000       -0.0175916632
       -0.0100000000       -0.0189151400
 
       -0.0100000000       -0.0175916632
       -0.0086800140       -0.0189151400
       -0.0084744353       -0.0176614484
       -0.0100000000       -0.0175916632
 
       -0.0086800140       -0.0189151400
       -0.0072859391       -0.0189151400
       -0.0084744353       -0.0176614484
       -0.0086800140       -0.0189151400
 
       -0.0100000000       -0.0175916632
       -0.0084744353       -0.0176614484
       -0.0092878205       -0.0163537775
       -0.0100000000       -0.0175916632
 
       -0.0084744353       -0.0176614484
       -0.0072859391       -0.0189151400
       -0.0074256095       -0.0174340202
       -0.0084744353       -0.0176614484
 
       -0.0092878205       -0.0163537775
       -0.0084744353       -0.0176614484
       -0.0081460533       -0.0162775660
       -0.0092878205       -0.0163537775
 
       -0.0100000000       -0.0175916632
       -0.0092878205       -0.0163537775
       -0.0100000000       -0.0163396933
       -0.0100000000       -0.0175916632
 
       -0.0072859391       -0.0189151400
       -0.0063001133       -0.0176056440
       -0.0074256095       -0.0174340202
       -0.0072859391       -0.0189151400
 
       -0.0084744353       -0.0176614484
       -0.0074256095       -0.0174340202
       -0.0081460533       -0.0162775660
       -0.0084744353       -0.0176614484
 
       -0.0092878205       -0.0163537775
       -0.0081460533       -0.0162775660
       -0.0089744768       -0.0149286803
       -0.0092878205       -0.0163537775
 
       -0.0100000000       -0.0163396933
       -0.0092878205       -0.0163537775
       -0.0100000000       -0.0151764566
       -0.0100000000       -0.0163396933
 
       -0.0074256095       -0.0174340202
       -0.0063001133       -0.0176056440
       -0.0069749321       -0.0162366916
       -0.0074256095       -0.0174340202
 
       -0.0072859391       -0.0189151400
       -0.0057590689       -0.0189151400
       -0.0063001133       -0.0176056440
       -0.0072859391       -0.0189151400
 
       -0.0081460533       -0.0162775660
       -0.0074256095       -0.0174340202
       -0.0069749321       -0.0162366916
       -0.0081460533       -0.0162775660
 
       -0.0089744768       -0.0149286803
       -0.0081460533       -0.0162775660
       -0.0077143037       -0.0150977501
       -0.0089744768       -0.0149286803
 
       -0.0092878205       -0.0163537775
       -0.0089744768       -0.0149286803
