    np2    ns2
    527    527
 Face:           1
       498       359       358
       498       358       499
       497       359       498
       499       358       357
       497       360       359
       499       357       500
       496       360       497
       500       357       356
       496       361       360
       500       356       501
         4       361       496
       356         3       501
       501         3       225
       225         3       226
       501       225       224
       226         3       227
       501       224       502
       227         3       228
       502       224       223
       228         3       229
       502       223       222
       229         3       230
       502       222       221
       230         3       231
       502       221       503
       231         3       232
       503       221       220
       232         3       233
       503       220       219
       233         3       403
       503       219       218
       234       233       403
       503       218       504
       235       234       403
       504       218       217
       236       235       403
       504       217       216
       237       236       403
       504       216       505
       237       403       402
       505       216       215
       238       237       402
       505       215       214
       239       238       402
       505       214       213
       240       239       402
       505       213       506
       241       240       402
       506       213       212
       242       241       402
       506       212       211
       242       402       401
       506       211       507
       243       242       401
       507       211       210
       244       243       401
       507       210       209
       245       244       401
       507       209       208
       246       245       401
       507       208       207
       401       400       246
       507       207       206
       246       400       247
       507       206       508
       247       400       248
       508       206       205
       248       400       249
       508       205       204
       249       400       250
       508       204       203
       250       400       251
       508       203       202
       400       399       251
       508       202       509
       251       399       252
       509       202       201
       252       399       253
       509       201       200
       253       399       254
       509       200       199
       254       399       255
       509       199       510
       399       398       255
       510       199       198
       255       398       256
       510       198       197
       256       398       257
       510       197       196
       257       398       258
       510       196       195
       258       398       259
       510       195       511
       259       398       260
       511       195       194
       398       397       260
       511       194       193
       260       397       261
       511       193         2
       261       397       262
       511         2       192
       262       397       263
       511       192       512
       263       397       264
       512       192       191
       397       396       264
       512       191       190
       264       396       265
       512       190       189
       265       396       266
       512       189       513
       266       396       267
       513       189       188
       267       396       268
       513       188       187
       396       395       268
       513       187       186
       268       395       269
       513       186       514
       269       395       270
       514       186       185
       270       395       271
       514       185       184
       271       395       272
       514       184       183
       395       394       272
       514       183       515
       272       394       273
       515       183       182
       273       394       274
       515       182       181
       274       394       275
       515       181       180
       275       394       276
       515       180       516
       394       393       276
       516       180       179
       276       393       277
       516       179       178
       277       393       278
       516       178       177
       278       393       279
       516       177       176
       279       393       280
       516       176       517
       393       392       280
       517       176       175
       280       392       281
       517       175       174
       281       392       282
       517       174       173
       282       392       283
       517       173       518
       283       392       284
       518       173       172
       392       391       284
       518       172       171
       284       391       285
       518       171       170
       285       391       286
       518       170       519
       286       391       287
       519       170       169
       287       391       288
       519       169       168
       391       390       288
       519       168       167
       288       390       289
       519       167       520
       289       390       290
       520       167       166
       290       390       291
       520       166       165
       291       390       292
       520       165       521
       390       389       292
       521       165       164
       292       389       293
       521       164       163
       293       389       294
       521       163       449
       294       389       295
       163       450       449
       521       449       522
       295       389       296
       163       162       450
       449       448       522
       389       388       296
       162       451       450
       522       448       495
       296       388       297
       162       161       451
       448         9       495
       522       495       523
       297       388       298
       161       160       451
       523       495       494
       298       388       299
       160       452       451
       523       494       524
       299       388       300
       160       159       452
       524       494       493
       388       387       300
       159       453       452
       524       493       525
       300       387       301
       159       158       453
       525       493       492
       301       387       302
       158       454       453
       525       492       526
       302       387       303
       158       157       454
       526       492       491
       387       386       303
       157       156       454
       526       491       527
       303       386       304
       156       455       454
       527       491       490
       304       386       305
       156       155       455
       527       490        10
       305       386       306
       155       456       455
       306       386       307
       155       154       456
       386       385       307
       154       153       456
       307       385       308
       153       457       456
       308       385       309
       153       152       457
       309       385       310
       152       151       457
       310       385       311
       151       458       457
       385       384       311
       151       150       458
       311       384       312
       150       459       458
       312       384       313
       150       149       459
       313       384       314
       149       148       459
       384       383       314
       148       460       459
       314       383       315
       148       147       460
       315       383       316
       147       146       460
       316       383       317
       146       461       460
       317       383       318
       146       145       461
       382       318       383
       145       144       461
       382       319       318
       144       462       461
       382       320       319
       144       143       462
       382       321       320
       143       142       462
       381       321       382
       142       463       462
       381       322       321
       142       141       463
       381       323       322
       141       140       463
       381       324       323
       140       139       463
       381       325       324
       139       464       463
       380       325       381
       139       138       464
       380       326       325
       138       137       464
       380       327       326
       137       465       464
       380       328       327
       137       136       465
       379       328       380
       136       135       465
       379       329       328
       135       134       465
       379       330       329
       134       466       465
       379       331       330
       134       133       466
       379       332       331
       133       132       466
       378       332       379
       132       467       466
       378       333       332
       132       131       467
       378       334       333
       131       130       467
       378       335       334
       130       129       467
       377       335       378
       129       468       467
       377       336       335
       129       128       468
       377       337       336
       128       127       468
       377       338       337
       127       469       468
       377       339       338
       127       126       469
       377       340       339
       126       125       469
       376       340       377
       125       124       469
       376       341       340
       124       470       469
       376       342       341
       124       123       470
       376       343       342
       123       122       470
       376       344       343
       122       471       470
       376       345       344
       122       121       471
       375       345       376
       121       120       471
       375       346       345
       120       119       471
       375       347       346
       119       472       471
       375       348       347
       119       118       472
       374       348       375
       118       117       472
       374       349       348
       117       116       472
       374       350       349
       116       473       472
       373       350       374
       116       115       473
       373       351       350
       115       114       473
       372       351       373
       114       113       473
       372       352       351
       113       474       473
       371       352       372
       113       112       474
       370       352       371
       112       111       474
       370       432       352
       111       475       474
       432       431       352
       433       432       370
       111       110       475
       352       431       353
       370       369       433
       110       109       475
       431       430       353
       369       434       433
       109       108       475
       430       429       353
       369       368       434
       108       476       475
       429       428       353
       368       435       434
       108       107       476
       353       428       354
       368       367       435
       107       106       476
       428       427       354
       367       436       435
       106       105       476
       427       426       354
       367       366       436
       105       477       476
       354       426       355
       366       437       436
       105       104       477
       355       426         1
       366       365       437
       104       103       477
       426       425         1
       365       364       437
       103       102       477
       425        11         1
       364       438       437
       102       478       477
       425        12        11
       364       407       438
       102       101       478
       425        13        12
       407       439       438
       408       407       364
       101       100       478
       425       424        13
       407       406       439
       363       408       364
       100       479       478
        13       424        14
       406       440       439
       362       408       363
       100        99       479
        14       424        15
       406       405       440
       409       408       362
        99        98       479
       424        16        15
       405       441       440
         5       409       362
        98        97       479
       424       423        16
       405       404       441
        97       480       479
        16       423        17
       404         6       441
        97        96       480
        17       423        18
        96        95       480
        18       423        19
        95        94       480
        19       423        20
        94       481       480
        20       423        21
        94        93       481
       423        22        21
        93        92       481
       423       422        22
        92        91       481
        22       422        23
        91       482       481
        23       422        24
        91        90       482
        24       422        25
        90        89       482
       422       421        25
        89        88       482
        25       421        26
        88       483       482
        26       421        27
        88        87       483
        27       421        28
        87        86       483
       421       420        28
        86        85       483
        28       420        29
        85       484       483
        29       420        30
        85        84       484
        30       420        31
        84        83       484
        31       420        32
        83       485       484
       420       419        32
        83        82       485
        32       419        33
        82        81       485
        33       419        34
        81        80       485
        34       419        35
        80       486       485
       419       418        35
        80        79       486
        35       418        36
        79        78       486
        36       418        37
        78        77       486
        37       418        38
        77       487       486
       418       417        38
        77        76       487
        38       417        39
        76        75       487
        39       417        40
        75        74       487
        40       417        41
        74       488       487
       417       416        41
        74        73       488
        41       416        42
        73        72       488
        42       416        43
        72        71       488
        43       416        44
        71       489       488
        44       416        45
        71        70       489
       416       415        45
        70        69       489
        45       415        46
        69        68       489
        46       415        47
        68         8       489
        47       415        48
        67         8        68
       415       414        48
        66         8        67
        48       414        49
        65         8        66
       414       443        49
        64         8        65
        49       443       442
       414       413       443
        63         8        64
        50        49       442
       413       444       443
        63        62         8
        51        50       442
       413       412       444
        62        61         8
        52        51       442
       412       445       444
        61        60         8
        52       442         8
       412       411       445
        60        59         8
        53        52         8
       411       446       445
        59        58         8
        54        53         8
       411       410       446
        58        57         8
        55        54         8
       410       447       446
        57        56         8
        56        55         8
       410         7       447
 2d points
        0.049799050000000       -0.050508140000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.000000000000000       -0.000151240000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.000000000000000       -0.029032850000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
       -0.012449760000000       -0.029032850000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.049799050000000       -0.079936280000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.062248820000000       -0.079936280000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.062248820000000       -0.021870580000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.049799050000000       -0.021870580000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.000000000000000        0.029032850000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
       -0.012449760000000        0.029032850000000        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.049794955490460       -0.050386406588880        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
        0.049782519155818       -0.050269178765703        1.000000000000000        0.000000000000000        0.000000000000000        1.000000000000000
