  BLADE PROFILES IN CARTESIAN COORDINATES (2D) BEFORE   PROJECTION, SCALING, MESHING AND STACKING 
  VARIABLES = "X", "YSS", "YPS" 
  BLADE           1  SECTION           1
    0.000000   -0.000432   -0.000432
    0.000062    0.002652   -0.002077
    0.000249    0.005171   -0.004188
    0.000561    0.007817   -0.006214
    0.000997    0.010604   -0.008414
    0.001557    0.013400   -0.010637
    0.002241    0.016161   -0.012889
    0.003050    0.018924   -0.015195
    0.003982    0.021680   -0.017576
    0.005038    0.024410   -0.020017
    0.006218    0.027059   -0.022492
    0.007520    0.029593   -0.024968
    0.008945    0.031986   -0.027424
    0.010493    0.034216   -0.029844
    0.012162    0.036281   -0.032190
    0.013954    0.038204   -0.034432
    0.015866    0.040057   -0.036543
    0.017899    0.041942   -0.038507
    0.020052    0.043899   -0.040325
    0.022325    0.045931   -0.042024
    0.024716    0.048035   -0.043671
    0.027226    0.050209   -0.045336
    0.029854    0.052452   -0.047033
    0.032600    0.054759   -0.048757
    0.035461    0.057115   -0.050507
    0.038439    0.059550   -0.052298
    0.041531    0.062045   -0.054084
    0.044738    0.064600   -0.055881
    0.048058    0.067212   -0.057688
    0.051491    0.069880   -0.059500
    0.055036    0.072602   -0.061315
    0.058691    0.075376   -0.063129
    0.062456    0.078202   -0.064938
    0.066331    0.081077   -0.066738
    0.070314    0.084001   -0.068527
    0.074403    0.086971   -0.070300
    0.078599    0.089985   -0.072054
    0.082900    0.093027   -0.073785
    0.087305    0.096126   -0.075490
    0.091812    0.099267   -0.077169
    0.096421    0.102448   -0.078843
    0.101131    0.105667   -0.080444
    0.105941    0.108924   -0.082002
    0.110848    0.112218   -0.083516
    0.115853    0.115546   -0.084982
    0.120953    0.118908   -0.086397
    0.126148    0.122286   -0.087759
    0.131435    0.125710   -0.089062
    0.136815    0.129165   -0.090305
    0.142285    0.132650   -0.091483
    0.147845    0.136163   -0.092598
    0.153492    0.139704   -0.093678
    0.159225    0.143272   -0.094635
    0.165044    0.146863   -0.095514
