 $ data = curve2d
 % equalscale = true
 % boundary = true
 
       -0.0100000000       -0.0275831900
       -0.0087493562       -0.0275831900
       -0.0100000000       -0.0262619950
       -0.0100000000       -0.0275831900
 
       -0.0087493562       -0.0275831900
       -0.0089391690       -0.0259436192
       -0.0100000000       -0.0262619950
       -0.0087493562       -0.0275831900
 
       -0.0100000000       -0.0262619950
       -0.0089391690       -0.0259436192
       -0.0100000000       -0.0250135761
       -0.0100000000       -0.0262619950
 
       -0.0087493562       -0.0275831900
       -0.0079975969       -0.0265631449
       -0.0089391690       -0.0259436192
       -0.0087493562       -0.0275831900
 
       -0.0089391690       -0.0259436192
       -0.0089319895       -0.0245905461
       -0.0100000000       -0.0250135761
       -0.0089391690       -0.0259436192
 
       -0.0089391690       -0.0259436192
       -0.0079975969       -0.0265631449
       -0.0078698520       -0.0253716713
       -0.0089391690       -0.0259436192
 
       -0.0087493562       -0.0275831900
       -0.0074439397       -0.0275831900
       -0.0079975969       -0.0265631449
       -0.0087493562       -0.0275831900
 
       -0.0100000000       -0.0250135761
       -0.0089319895       -0.0245905461
       -0.0100000000       -0.0238356687
       -0.0100000000       -0.0250135761
 
       -0.0078698520       -0.0253716713
       -0.0089319895       -0.0245905461
       -0.0089391690       -0.0259436192
       -0.0078698520       -0.0253716713
 
       -0.0079975969       -0.0265631449
       -0.0068460939       -0.0262979065
       -0.0078698520       -0.0253716713
       -0.0079975969       -0.0265631449
 
       -0.0074439397       -0.0275831900
       -0.0068460939       -0.0262979065
       -0.0079975969       -0.0265631449
       -0.0074439397       -0.0275831900
 
       -0.0089319895       -0.0245905461
       -0.0088909546       -0.0233455951
       -0.0100000000       -0.0238356687
       -0.0089319895       -0.0245905461
 
       -0.0089319895       -0.0245905461
       -0.0078698520       -0.0253716713
       -0.0078186740       -0.0240823078
       -0.0089319895       -0.0245905461
 
       -0.0068460939       -0.0262979065
       -0.0067016207       -0.0248845502
       -0.0078698520       -0.0253716713
       -0.0068460939       -0.0262979065
 
       -0.0074439397       -0.0275831900
       -0.0060333929       -0.0275831900
       -0.0068460939       -0.0262979065
       -0.0074439397       -0.0275831900
 
       -0.0100000000       -0.0238356687
       -0.0088909546       -0.0233455951
       -0.0100000000       -0.0227048957
       -0.0100000000       -0.0238356687
 
       -0.0078186740       -0.0240823078
       -0.0088909546       -0.0233455951
       -0.0089319895       -0.0245905461
       -0.0078186740       -0.0240823078
 
       -0.0078186740       -0.0240823078
       -0.0078698520       -0.0253716713
       -0.0067016207       -0.0248845502
       -0.0078186740       -0.0240823078
 
       -0.0068460939       -0.0262979065
       -0.0053484156       -0.0258105335
       -0.0067016207       -0.0248845502
       -0.0068460939       -0.0262979065
 
